Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
West End Radiators,www.westendradiators.com,,$1 - 10M,0 - 25,Real Estate and Construction : Construction and Remodeling,,,2008 Logan Ave,,Winnipeg,Canada,MB,R2R 0H7,800.278.9621,,West End Radiators is a Winnipeg; MB-based company in the Real Estate & Construction sector.,,,,
Cadorath Aerospace Inc,www.cadorath.com,,$10 - 50M,25 - 100,Consumer Services : Consumer Services Other,,,2070 Logan Ave,,Winnipeg,Canada,MB,R2R 0H9,204.633.2707,,Cadorath Aerospace Inc is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Dixon Bayco Limited,www.baycoind.com,,$10 - 50M,100 - 250,Manufacturing : Manufacturing Other,,,2200 Logan Ave,,Winnipeg,Canada,MB,R2R 0J2,204.633.5650,,Dixon Bayco Limited is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Belle Fosh Signs,www.bellefosh.ca,,$1 - 10M,0 - 25,Retail : Retail Other,,,60 Park Lane Ave,,Winnipeg,Canada,MB,R2R 0K2,204.633.0738,,Belle Fosh Signs is a Winnipeg; MB-based company in the Retail sector.,,,,
Precision Metalcraft Inc,www.precisionmetalcraft.com,,$10 - 50M,25 - 100,Manufacturing : Aerospace and Defense,,,72 Park Lane Ave,,Winnipeg,Canada,MB,R2R 0K2,204.694.7200,,Precision Metalcraft Inc is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Prendiville Industries,www.prendiville.com,,$10 - 50M,25 - 100,Agriculture and Mining : Forestry and Logging,,,165 Ryan St,,Winnipeg,Canada,MB,R2R 0N9,204.989.9838,,Prendiville Industries Ltd is a Winnipeg; MB-based company in the Agriculture & Mining sector.,,,,
TPG Pritchard Group Hydra-motion,www.hydra-motion.com,,$1 - 10M,25 - 100,Other : Other,,,111 Bannister Rd,,Winnipeg,Canada,MB,R2R 0P2,204.694.0336,,TPG Pritchard Group Hydra-motion is a Winnipeg; MB-based company in the Other sector.,,,,
Beaver Truck Center,www.beavertrucks.com,,$10 - 50M,25 - 100,Retail : Automobile Dealers,,,33 Oak Point Hwy,,Winnipeg,Canada,MB,R2R 0T8,204.632.9100,,Beaver Truck Center is a Winnipeg; MB-based company in the Retail sector.,,,,
Jazz Golf Equipment,www.jazzgolf.com,,$1 - 10M,0 - 25,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,1866 King Edward St,,Winnipeg,Canada,MB,R2R 0Z9,204.947.0645,,Jazz Golf Equipment Inc. is a Winnipeg; MB-based company in the Travel; Recreation and Leisure sector.,,,,
Winnipeg Moving,www.winnipegmoving.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,400 Oak Point Hwy,,Winnipeg,Canada,MB,R2R 1V1,204.925.6683,,Winnipeg Moving is a Winnipeg; MB-based company in the Business Services sector.,,,,
Gardewine & Sons Limited,www.gardewine.com,,$1 - 10M,25 - 100,Transportation and Storage : Air Couriers and Cargo Services,,,60 Eagle Dr,,Winnipeg,Canada,MB,R2R 1V5,204.633.5795,,Gardewine & Sons Limited is a Winnipeg; MB-based company in the Transportation & Storage sector.,,,,
Aerotech Herman Nelson,www.hermannelson.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,100 Eagle Dr,,Winnipeg,Canada,MB,R2R 1V5,204.633.1999,,Aerotech Herman Nelson Inc. is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Johnson Waste Management,www.jwm.mb.ca,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,60 Eagle Dr,,Winnipeg,Canada,MB,R2R 1V5,204.452.0909,,Johnson Waste Management Ltd. is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
InterNautic Marine Group,www.arowglobal.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,404 Egesz St,,Winnipeg,Canada,MB,R2R 1X5,204.984.9272,,InterNautic Marine Group is a Winnipeg; MB-based company in the Business Services sector.,,,,
K&S Tool & Die,www.kstd.ca,,$1 - 10M,25 - 100,Other : Other,,,45 Sylvan Way,,Winnipeg,Canada,MB,R2R 2B9,204.697.2951,,K&S Tool & Die Ltd. is a Winnipeg; MB-based company in the Other sector.,,,,
Cham Manufacturing Inc,www.cmidoors.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,111 Inksbrook Dr,,Winnipeg,Canada,MB,R2R 2V7,866.229.2220,,Cham Manufacturing Inc is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Waterite,www.waterite.com,,$10 - 50M,25 - 100,Real Estate and Construction : Construction Equipment and Supplies,,,75 Meridian Dr,,Winnipeg,Canada,MB,R2R 2V9,204.786.1604,,Waterite is a Winnipeg; MB-based company in the Real Estate & Construction sector.,,,,
Auto Bahn Access,www.autobahn.mb.ca,,$10 - 50M,100 - 250,Software and Internet : Software,,,Rpo Rivergrove PO Box 50037,,Winnipeg,Canada,MB,R2V 1M5,204.632.7573,,Auto Bahn Access is a Winnipeg; MB-based company in the Software & Internet sector.,,,,
digipicsworks,www.digipicsworks.com,,$1 - 10M,25 - 100,Other : Other,,,1924 Main St,,Winnipeg,Canada,MB,R2V 2B2,204.231.2760,,digipicsworks is a Winnipeg; MB-based company in the Other sector.,,,,
First Phase Data,www.firstphasedata.com,,$1 - 10M,25 - 100,Computers and Electronics : Consumer Electronics; Parts and Repair,,,861 McGregor St,,Winnipeg,Canada,MB,R2V 2H9,204.339.1796,,First Phase Data Ltd. is a Winnipeg; MB-based company in the Computers & Electronics sector.,,,,
Dream Team Direct Inc,www.dreamteamdirect.com,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,134 Arrowwood Dr S,,Winnipeg,Canada,MB,R2V 2P1,877.486.8326,,Dream Team Direct Inc is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
LoVetri Acoustics,www.lovetriacoustics.com,,$1 - 10M,25 - 100,Other : Other,,,301-553 Leila Ave,,Winnipeg,Canada,MB,R2V 3M8,204.952.6678,,LoVetri Acoustics is a Winnipeg; MB-based company in the Other sector.,,,,
Eastern Chrysler Dodge Jeep Inc,www.easternchrysler.com,,$10 - 50M,25 - 100,Retail : Automobile Dealers,,,1900 Main St,,Winnipeg,Canada,MB,R2V 3S9,888.312.9690,,Eastern Chrysler Dodge Jeep Inc is a Winnipeg; MB-based company in the Retail sector.,,,,
Sterling Glove,www.sterlingglove.com,,$10 - 50M,100 - 250,Manufacturing : Manufacturing Other,,,165 Selkirk Ave,,Winnipeg,Canada,MB,R2W 2L3,204.586.8189,,Sterling Glove Inc. is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Sunshine Records,www.worldwidesunshine.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,275 Selkirk Ave,,Winnipeg,Canada,MB,R2W 2L5,204.586.8057,,Sunshine Records Ltd. is a Winnipeg; MB-based company in the Business Services sector.,,,,
Ecological Chambers Inc,www.enconair.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,477 Jarvis Ave,,Winnipeg,Canada,MB,R2W 3A8,204.589.8900,,Ecological Chambers Inc is a Winnipeg; MB-based company in the Business Services sector.,,,,
Inner City Development,www.icdevelopment.ca,,$1 - 10M,25 - 100,Real Estate and Construction : Construction and Remodeling,,,539 Jarvis Ave,,Winnipeg,Canada,MB,R2W 3B2,204.589.1505,,Inner City Development Inc. is a Winnipeg; MB-based company in the Real Estate & Construction sector.,,,,
First Nations HealthCo,www.firstnationshealth.com,,$1 - 10M,25 - 100,Other : Other,,,885 Main St,,Winnipeg,Canada,MB,R2W 3P2,204.927.3721,,First Nations HealthCo is a Winnipeg; MB-based company in the Other sector.,,,,
Carpathia Credit Union Limited,www.carpathiacu.mb.ca,,$50 - 100M,25 - 100,Financial Services : Credit Unions,,,FL 3rd 952 Main St,,Winnipeg,Canada,MB,R2W 3P4,204.989.7400,,Carpathia Credit Union Limited is a Winnipeg; MB-based company in the Financial Services sector.,,,,
Industrial Commercial Eqpt,www.ice-ww.com,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,51 Aikins St,,Winnipeg,Canada,MB,R2W 4E3,204.586.8565,,Industrial Commercial Eqpt is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
SEED,www.seedwinnipeg.ca,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,80 Salter St,,Winnipeg,Canada,MB,R2W 4J6,204.927.9935,,SEED is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
The Ma Mawi Wi Chi Itata Centre,www.mamawi.com,,$1 - 10M,25 - 100,Government : Government Other,,,94 McGregor St Streeet,,Winnipeg,Canada,MB,R2W 4V5,204.925.0300,,The Ma Mawi Wi Chi Itata Centre is a Winnipeg; MB-based company in the Government sector.,,,,
Lambskin Specialties,www.lambskin.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,250 Dufferin Ave,,Winnipeg,Canada,MB,R2W 5J1,204.586.8097,,Lambskin Specialties is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Canadian Association of Farm Advisiors,www.cafanet.com,,$0 - 1M,100 - 250,Non-profit : Trade Groups and Labor Unions,,,Stn B PO Box 4077,,Winnipeg,Canada,MB,R2W 5K8,877.474.2871,,Canadian Association of Farm Advisiors is a Winnipeg; MB-based company in the Non-profit sector.,,,,
Mount Carmel Clinic,www.mountcarmel.ca,,$1 - 10M,25 - 100,Education : Education Other,,,886 Main St,,Winnipeg,Canada,MB,R2W 5L4,204.582.2311,,Mount Carmel Clinic is a Winnipeg; MB-based company in the Education sector.,,,,
Gill & Schmall Agencies,www.gillandschmall.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,595 Mountain Ave Neepawa,,Winnipeg,Canada,MB,R2W 5L7,204.476.2345,,Gill & Schmall Agencies is a Winnipeg; MB-based company in the Financial Services sector.,,,,
Yetman's,www.yetmans.mb.ca,,$1 - 10M,25 - 100,Other : Other,,,949 Jarvis Ave,,Winnipeg,Canada,MB,R2X 0A1,204.586.8046,,Yetman's Ltd is a Winnipeg; MB-based company in the Other sector.,,,,
Hongkong DDQ Applied Materials Co.;Ltd.,www.ddq-ti.com,,$1 - 10M,0 - 25,Manufacturing : Metals Manufacturing,,,Dufferin,,Winnipeg,Canada,MB,R2X 0A2,204.775.3708,,Hongkong DDQ Applied Materials Co.;Ltd. is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Platinum Promotions,www.platinumpromotions.com,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,1532A Church Ave,,Winnipeg,Canada,MB,R2X 1G6,204.694.3253,,Platinum Promotions is a Winnipeg; MB-based company in the Business Services sector.,,,,
VAW. Systems,www.vawsystems.com,,$10 - 50M,100 - 250,Business Services : Business Services Other,,,1300 Inkster Blvd,,Winnipeg,Canada,MB,R2X 1P5,204.697.7770,,VAW. Systems Ltd. is a Winnipeg; MB-based company in the Business Services sector.,,,,
Freedom Concepts,www.freedomconcepts.com,,$1 - 10M,0 - 25,Healthcare; Pharmaceuticals; and Biotech : Personal Health Care Products,,,1565 Inkster Blvd,,Winnipeg,Canada,MB,R2X 1R2,204.654.1074,,Freedom Concepts; Inc. is a Winnipeg; MB-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Fire-Tech Systems,www.ftsystems.ca,,$1 - 10M,25 - 100,Other : Other,,,1850 Arlington St,,Winnipeg,Canada,MB,R2X 1W6,204.452.1772,,Fire-Tech Systems Inc. is a Winnipeg; MB-based company in the Other sector.,,,,
McPhillips Street Station Casino,www.casinosofwinnipeg.com,,$1 - 10M,25 - 100,Media and Entertainment : Adult Entertainment,,,484 McPhillips St,,Winnipeg,Canada,MB,R2X 2H2,204.957.2500,,McPhillips Street Station Casino is a Winnipeg; MB-based company in the Media & Entertainment sector.,,,,
Asham; Arnold Enterprises,www.asham.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,700 McPhillips St,,Winnipeg,Canada,MB,R2X 2H5,204.589.6321,,Asham; Arnold Enterprises Ltd is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Paramount Truck Lines,www.ptll.ca,,$1 - 10M,25 - 100,Other : Other,,,1200 Fife St,,Winnipeg,Canada,MB,R2X 2N6,204.633.6660,,Paramount Truck Lines Ltd is a Winnipeg; MB-based company in the Other sector.,,,,
Winnipeg Motor Express,www.winnipegmotorexpress.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,1180 Fife St,,Winnipeg,Canada,MB,R2X 2N6,204.633.8161,,Winnipeg Motor Express Inc. is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Franklin Enterprises,www.franklinenterprises.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,89 Bunting St,,Winnipeg,Canada,MB,R2X 2P5,204.633.9838,,Franklin Enterprises Ltd is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Almont Industrial Materials,www.almontind.com,,$10 - 50M,25 - 100,Agriculture and Mining : Fishing; Hunting and Trapping,,,24 Bunting St,,Winnipeg,Canada,MB,R2X 2P6,204.633.0319,,Almont Industrial Materials is a Winnipeg; MB-based company in the Agriculture & Mining sector.,,,,
Naleway Foods,www.naleway.com,,$1 - 10M,25 - 100,Other : Other,,,233 Hutchings St,,Winnipeg,Canada,MB,R2X 2R4,204.633.6535,,Naleway Foods Ltd. is a Winnipeg; MB-based company in the Other sector.,,,,
Northern Aero Industries,www.acs-nai.com,,$1 - 10M,25 - 100,Manufacturing : Aerospace and Defense,,,25 Dunlop Ave,,Winnipeg,Canada,MB,R2X 2V2,204.772.9922,,Northern Aero Industries Ltd. is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Industrial Rubber Supply,www.indrub.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,55 Dunlop Ave,,Winnipeg,Canada,MB,R2X 2V2,204.694.4444,,Industrial Rubber Supply Ltd is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
quality vending & coffee services,www.qualityvending.ca,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,91 Plymouth St,,Winnipeg,Canada,MB,R2X 2V5,204.633.2405,,quality vending & coffee services ltd is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Western Profiles,www.westernprofiles.com,,$1 - 10M,0 - 25,Manufacturing : Metals Manufacturing,,,154 Paramount Rd,,Winnipeg,Canada,MB,R2X 2W3,204.633.8096,,Western Profiles is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Arctic Co-Operatives Limited,www.arcticco-op.com,,$10 - 50M,25 - 100,Consumer Services : Consumer Services Other,,,1645 Inkster Blvd,,Winnipeg,Canada,MB,R2X 2W7,204.697.1625,,Arctic Co-Operatives Limited is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Duraco Storm Tite,www.duraco.ca,,$1 - 10M,0 - 25,Manufacturing : Concrete; Glass; and Building Materials,,,90 Hutchings St,,Winnipeg,Canada,MB,R2X 2X1,204.222.3388,,Duraco Storm Tite is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
eda Environmental,www.edaenv.ca,,$1 - 10M,25 - 100,Energy and Utilities : Waste Management and Recycling,,,180 Wyatt Rd,,Winnipeg,Canada,MB,R2X 2X6,204.632.9154,,eda Environmental Ltd. is a Winnipeg; MB-based company in the Energy & Utilities sector.,,,,
Polar Bear Rubber,www.polarbearrubber.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,160 Wyatt Rd,,Winnipeg,Canada,MB,R2X 2X6,204.633.3355,,Polar Bear Rubber Ltd is a Winnipeg; MB-based company in the Business Services sector.,,,,
Prolific Graphics,www.prolific.ca,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,150 Wyatt Rd,,Winnipeg,Canada,MB,R2X 2X6,204.694.2300,,Prolific Graphics Inc. is a Winnipeg; MB-based company in the Business Services sector.,,,,
Advanced Composite Structures,www.acs-composites.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,43 Muir Rd,,Winnipeg,Canada,MB,R2X 2X7,204.982.6565,,Advanced Composite Structures is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Embassy Graphics,www.embassygraphics.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,1289 Mountain Ave,,Winnipeg,Canada,MB,R2X 2Y1,204.697.3338,,Embassy Graphics is a Winnipeg; MB-based company in the Business Services sector.,,,,
Mayers Packaging,www.mayerspackaging.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,50 Mandalay Dr,,Winnipeg,Canada,MB,R2X 2Z2,204.774.1651,,Mayers Packaging Ltd. is a Winnipeg; MB-based company in the Business Services sector.,,,,
Cormer Aerospace,www.cormeraerospace.com,,$50 - 100M,100 - 250,Manufacturing : Aerospace and Defense,,,33 Bentall St,,Winnipeg,Canada,MB,R2X 2Z7,204.987.6400,,Cormer Aerospace is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Winnipeg Sun,www.wpgsun.com,,$10 - 50M,100 - 250,Media and Entertainment : Newspapers; Books and Periodicals,,,1700 Church Ave,,Winnipeg,Canada,MB,R2X 3A2,204.632.2780,,Winnipeg Sun is a Winnipeg; MB-based company in the Media & Entertainment sector.,,,,
Sun-X Properties,www.sun-x.com,,$1 - 10M,0 - 25,Real Estate and Construction : Property Leasing and Management,,,1679 Burrows Ave Unit 1,,Winnipeg,Canada,MB,R2X 3B5,204.582.7182,,Sun-X Properties Ltd is a Winnipeg; MB-based company in the Real Estate & Construction sector.,,,,
The Winnipeg Free Press,www.freepress.mb.ca,,$10 - 50M,100 - 250,Media and Entertainment : Newspapers; Books and Periodicals,,,1355 Mountain Ave,,Winnipeg,Canada,MB,R2X 3B6,204.697.7000,,The Winnipeg Free Press is a Winnipeg; MB-based company in the Media & Entertainment sector.,,,,
Platinum Mortgage & Financial,www.platimummortgages.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,3356 Ness Ave,,Winnipeg,Canada,MB,R2Y 0G9,204.957.0063,,Platinum Mortgage & Financial is a Winnipeg; MB-based company in the Financial Services sector.,,,,
Doncar Systems,www.doncarsys.com,,$1 - 10M,25 - 100,Computers and Electronics : IT and Network Services and Support,,,3075 Ness Ave,,Winnipeg,Canada,MB,R2Y 2G3,888.833.6533,,Doncar Systems is a Winnipeg; MB-based company in the Computers & Electronics sector.,,,,
Hill Advisory Services,www.hilladvisory.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,57B Apple Lane,,Winnipeg,Canada,MB,R2Y 2G9,204.831.7661,,Hill Advisory Services is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Portage & Main Press,www.pandmpress.com,,$1 - 10M,25 - 100,Other : Other,,,100-318 McDermot Ave,,Winnipeg,Canada,MB,R3A 0A2,204.987.3500,,Portage & Main Press is a Winnipeg; MB-based company in the Other sector.,,,,
Seccuris,www.seccuris.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,100-321 McDermot Ave,,Winnipeg,Canada,MB,R3A 0A3,204.255.4136,,Seccuris Inc. is a Winnipeg; MB-based company in the Business Services sector.,,,,
All Canadian Emblem Corp,www.allcanemb.mb.ca,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,447 Bannatyne Ave,,Winnipeg,Canada,MB,R3A 0E9,204.942.3521,,All Canadian Emblem Corp is a Winnipeg; MB-based company in the Consumer Services sector.,,,,
Saxon Leather,www.saxonleather.com,,$1 - 10M,25 - 100,Retail : Retail Other,,,310 Ross Ave,,Winnipeg,Canada,MB,R3A 0L4,888.762.7625,,Saxon Leather Ltd. is a Winnipeg; MB-based company in the Retail sector.,,,,
S & S Sportswear,www.toughworkwear.ca,,$1 - 10M,25 - 100,Other : Other,,,318 Ross Ave,,Winnipeg,Canada,MB,R3A 0L4,204.942.5204,,S & S Sportswear Ltd. is a Winnipeg; MB-based company in the Other sector.,,,,
Endurapak,www.endurapak.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,311 Alexander Ave,,Winnipeg,Canada,MB,R3A 0M9,800.665.8083,,Endurapak Inc. is a Winnipeg; MB-based company in the Business Services sector.,,,,
Christian Week,www.christianweek.org,,$0 - 1M,100 - 250,Non-profit : Religious Organizations,,,424 Logan Ave,,Winnipeg,Canada,MB,R3A 0R4,204.982.2060,,Christian Week is a Winnipeg; MB-based company in the Non-profit sector.,,,,
Western Glove Works,www.silverjeans.com,,$1 - 10M,25 - 100,Other : Other,,,555 Logan Ave,,Winnipeg,Canada,MB,R3A 0S4,204.788.8807,,Western Glove Works is a Winnipeg; MB-based company in the Other sector.,,,,
Arctic Glacier Intl Inc,www.articglacier.com,,$1 - 10M,0 - 25,Manufacturing : Nonalcoholic Beverages,,,625 Henry Ave,,Winnipeg,Canada,MB,R3A 0V1,204.772.2473,,Arctic Glacier Intl Inc is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
Arctic Glacier,www.arcticglacierinc.com,,$10 - 50M,25 - 100,Manufacturing : Manufacturing Other,,,625 Henry Ave,,Winnipeg,Canada,MB,R3A 0V1,402.592.9262,,Arctic Glacier Inc. is a Winnipeg; MB-based company in the Manufacturing sector.,,,,
